number order,arabic market name ,name in E,gender,price for 1kg,perfume code,compny tag,seasons,description
#728,D&G دولجي كابانا فيوليت,,للجنسين,75,42812,EMSA,صيفي وشتوي,D&G دولجي كابانا فيوليت: تأتي الرشة الأولى مزيجاً من خشب الصندل والمسك الأبيض، ثم ينتقل بك إلى قلب عطري غني بـ العود والعنبر، مما يمنحه ثباتاً رائعاً يدوم طويلاً.
#729,هافوك VIP,,للجنسين,75,42813,EMSA,صيفي وشتوي,هافوك VIP: يفتتح هذا العطر رحلته بنفحات الباتشولي والمسك الأبيض، ثم ينتقل بك إلى قلب عطري غني بـ العود والعنبر، مما يمنحه ثباتاً رائعاً يدوم طويلاً.
#730,هوت بلاك W,,للجنسين,75,42814,EMSA,صيفي وشتوي,هوت بلاك W: ينطلق العطر بنغمات منعشة من خشب الصندل والفانيليا الناعمة، ليستقر في وسطه عبير خشب الصندل والباتشولي، تاركا أثراً جذاباً لا ينسى.
#731,راف ناو,,للجنسين,75,42815,EMSA,صيفي وشتوي,راف ناو: تبدأ التجربة العطرية بعبير الباتشولي والفانيليا الناعمة، ليأخذك في رحلة إلى نوتات العود والعنبر، ليستقر في النهاية على قاعدة فاخرة.
#732,باروندا VIP,,للجنسين,110,42816,EMSA,صيفي وشتوي,باروندا VIP: ينطلق العطر بنغمات منعشة من الباتشولي والمسك الأبيض، ويتجلى في جوهره مزيج من العود والعنبر، مثالي جداً للأوقات التي تتطلب حضوراً لافتاً.
#733,كيرك تيزيانا,,للجنسين,85,42817,EMSA,صيفي وشتوي,كيرك تيزيانا: يطل علينا العطر بافتتاحية من الباتشولي والفانيليا الناعمة، بينما ينبض القلب بنبضات خشب الصندل والباتشولي، ليستقر في النهاية على قاعدة فاخرة.
#734,ليدي روزا Roza,Roza,نسائي,75,42818,EMSA,صيفي وشتوي,ليدي روزا Roza: يمتاز العطر ببداية فوارة من خشب الصندل والفانيليا الناعمة، مع قلب يفوح برائحة العود والعنبر، ليستقر في النهاية على قاعدة فاخرة.
#735,بلاك X.S سويسري,,للجنسين,75,42819,EMSA,صيفي وشتوي,بلاك X.S سويسري: يمتاز العطر ببداية فوارة من خشب الصندل والفانيليا الناعمة، مع قلب يفوح برائحة خشب الصندل والباتشولي، مما يمنحه ثباتاً رائعاً يدوم طويلاً.
#736,توم فورد فانيلا سكس,,للجنسين,75,42820,EMSA,صيفي وشتوي,توم فورد فانيلا سكس: تأتي الرشة الأولى مزيجاً من الورد التركي وزهر البرتقال، ويتجلى في جوهره مزيج من خشب الصندل والباتشولي، يعطي شعوراً بالفخامة والتميز.
#737,اجواء,,للجنسين,95,42821,EMSA,صيفي وشتوي,اجواء: تأتي الرشة الأولى مزيجاً من الباتشولي والمسك الأبيض، ثم ينتقل بك إلى قلب عطري غني بـ الفانيليا والكاكاو، ليستقر في النهاية على قاعدة فاخرة.
#738,313,,للجنسين,85,42822,EMSA,صيفي وشتوي,313: يمتاز العطر ببداية فوارة من الباتشولي والمسك الأبيض، ويتجلى في جوهره مزيج من الفانيليا والكاكاو، مما يمنحه ثباتاً رائعاً يدوم طويلاً.
#739,الانوثه VIP,,للجنسين,85,42823,EMSA,صيفي وشتوي,الانوثه VIP: يطل علينا العطر بافتتاحية من الباتشولي والمسك الأبيض، بينما ينبض القلب بنبضات خشب الصندل والباتشولي، يمنحك هالة من الثقة طوال اليوم.
#740,انفكتوس VIP,,للجنسين,85,42824,EMSA,صيفي وشتوي,انفكتوس VIP: يمتاز العطر ببداية فوارة من خشب الصندل والمسك الأبيض، ثم ينتقل بك إلى قلب عطري غني بـ العود والعنبر، تاركا أثراً جذاباً لا ينسى.
#741,ديلينا روز,,للجنسين,125,42825,EMSA,صيفي وشتوي,ديلينا روز: يطل علينا العطر بافتتاحية من خشب الصندل والفانيليا الناعمة، بينما ينبض القلب بنبضات الفانيليا والكاكاو، مما يمنحه ثباتاً رائعاً يدوم طويلاً.
#742,انا الاسود,,للجنسين,65,42826,EMSA,صيفي وشتوي,انا الاسود: يفتتح هذا العطر رحلته بنفحات الباتشولي والفانيليا الناعمة، مع قلب يفوح برائحة العود والعنبر، ليستقر في النهاية على قاعدة فاخرة.
#743,بلاتينيوم,,للجنسين,65,23905,RMI,صيفي وشتوي,بلاتينيوم: يطل علينا العطر بافتتاحية من الباتشولي والمسك الأبيض، ويتجلى في جوهره مزيج من العود والعنبر، تاركا أثراً جذاباً لا ينسى.
#744,انجل شير,,للجنسين,75,24164,RMI,صيفي وشتوي,انجل شير: يفتتح هذا العطر رحلته بنفحات الباتشولي والمسك الأبيض، ثم ينتقل بك إلى قلب عطري غني بـ التوابل الحارة والزعفران، مثالي جداً للأوقات التي تتطلب حضوراً لافتاً.
#745,أربا بيورا,,للجنسين,75,21827,RMI,صيفي وشتوي,أربا بيورا: تأتي الرشة الأولى مزيجاً من خشب الصندل والفانيليا الناعمة، ثم ينتقل بك إلى قلب عطري غني بـ العود والعنبر، مما يمنحه ثباتاً رائعاً يدوم طويلاً.
#746,ليبرا ysl,,للجنسين,75,17188,RMI,صيفي وشتوي,ليبرا ysl: تأتي الرشة الأولى مزيجاً من الباتشولي والفانيليا الناعمة، ليأخذك في رحلة إلى نوتات الفانيليا والكاكاو، مما يمنحه ثباتاً رائعاً يدوم طويلاً.
#747,توماس كوسمالا No 4,,للجنسين,85,20340,RMI,صيفي وشتوي,توماس كوسمالا No 4: يفتتح هذا العطر رحلته بنفحات الباتشولي والفانيليا الناعمة، ويتجلى في جوهره مزيج من خشب الصندل والباتشولي، مثالي جداً للأوقات التي تتطلب حضوراً لافتاً.
#748,كريد افينتوس,,رجالي,75,17842,RMI,صيفي وشتوي,كريد افينتوس: يفتتح هذا العطر رحلته بنفحات الباتشولي والمسك الأبيض، ويتجلى في جوهره مزيج من العود والعنبر، يعطي شعوراً بالفخامة والتميز.
#749,ارتودي باريسي Terroni,Terroni,للجنسين,300,18858,RMI,صيفي وشتوي,ارتودي باريسي Terroni: يمتاز العطر ببداية فوارة من خشب الصندل والفانيليا الناعمة، مع قلب يفوح برائحة العود والعنبر، تاركا أثراً جذاباً لا ينسى.
#750,سوفاج,,رجالي,75,21773,RMI,صيفي وشتوي,سوفاج: يفتتح هذا العطر رحلته بنفحات الباتشولي والمسك الأبيض، بينما ينبض القلب بنبضات التوابل الحارة والزعفران، ليستقر في النهاية على قاعدة فاخرة.
#751,امبريال فالي سوبر,,للجنسين,185,31756,RMI,صيفي وشتوي,امبريال فالي سوبر: تأتي الرشة الأولى مزيجاً من خشب الصندل والمسك الأبيض، بينما ينبض القلب بنبضات خشب الصندل والباتشولي، مما يمنحه ثباتاً رائعاً يدوم طويلاً.
#752,امبريال فالي VIP,,للجنسين,125,31761,RMI,صيفي وشتوي,امبريال فالي VIP: يطل علينا العطر بافتتاحية من الباتشولي والفانيليا الناعمة، ويتجلى في جوهره مزيج من خشب الصندل والباتشولي، مما يمنحه ثباتاً رائعاً يدوم طويلاً.
#753,ميجاماز,,للجنسين,175,42801,EMSA,صيفي وشتوي,ميجاماز: ينطلق العطر بنغمات منعشة من الباتشولي والفانيليا الناعمة، ليأخذك في رحلة إلى نوتات العود والعنبر، يعطي شعوراً بالفخامة والتميز.
#754,بي شوت,,للجنسين,65,42802,EMSA,صيفي وشتوي,بي شوت: ينطلق العطر بنغمات منعشة من الباتشولي والمسك الأبيض، ويتجلى في جوهره مزيج من العود والعنبر، ليستقر في النهاية على قاعدة فاخرة.
#755,جاسمين روج,,للجنسين,85,42803,EMSA,صيفي وشتوي,جاسمين روج: ينطلق العطر بنغمات منعشة من خشب الصندل والفانيليا الناعمة، بينما ينبض القلب بنبضات خشب الصندل والباتشولي، مما يمنحه ثباتاً رائعاً يدوم طويلاً.
#756,امبر نوماد LV,,للجنسين,75,42804,EMSA,صيفي وشتوي,امبر نوماد LV: ينطلق العطر بنغمات منعشة من خشب الصندل والمسك الأبيض، بينما ينبض القلب بنبضات العود والعنبر، مثالي جداً للأوقات التي تتطلب حضوراً لافتاً.
